OM561165	SAMN25700112
OM563856	SAMN25701866
ON106576	SAMN27066722
OM229436	SAMN24698000
OM915295	SAMN26444005
OM774459	SAMN26155392
OM895110	SAMN26363902
OM307965	SAMN25083117
OV316483	SAMEA12029616
OM450619	SAMN25417000
OM168991	SAMN24672421
OV477176	SAMEA11287881
OM854604	SAMN26268647
OM561508	SAMN25701431
OM563873	SAMN25701772
OM561184	SAMN25699980
OM561270	SAMN25699977
OM821415	SAMN26226678
OM272772	SAMN24974451
OM563579	SAMN25701587
OM643911	SAMN25848155
OM643899	SAMN25848154
OM370142	SAMN25224644
OM643870	SAMN25848084
OM120807	SAMN24597603
OM874869	SAMN26233030
OM430842	SAMN25347685
OM228991	SAMN24698064
OM229155	SAMN24698039
OM229262	SAMN24781242
OM229459	SAMN24698267
OM229669	SAMN24781297
OM229819	SAMN24698119
OM229863	SAMN24698141
OM229916	SAMN24698300
OM229952	SAMN24698159
OM294788	SAMN25044744
OM294875	SAMN25044742
OM295184	SAMN25044723
OM295314	SAMN25044867
OM295496	SAMN25044812
OM295577	SAMN25044852
OM263703	SAMN24900682
OM402661	SAMN25004610
OM402752	SAMN25004636
OM263893	SAMN24900755
OM402844	SAMN25004615
OM263973	SAMN24900631
OM264032	SAMN24900622
OM403012	SAMN25004617
OM264128	SAMN24900723
OW460257	SAMEA14003154
ON188692	SAMN27337505
OM571060	SAMN25728966
OM684118	SAMN25954034
OM697176	SAMN25955837
OM882954	SAMN26348603
OM440395	SAMN25389997
OM266865	SAMN24925531
OM657624	SAMN25864705
OM391974	SAMN25237105
OM357080	SAMN25068749
OM409519	SAMN25263997
OM696566	SAMN25955624
OM940594	SAMN26517901
OM977506	SAMN26588149
OM188401	SAMN24750134
OM188450	SAMN24750101
OM288854	SAMN25063924
OM288940	SAMN25063857
OM348186	SAMN25184978
OM260565	SAMN24914325
OM261894	SAMN24914305
OM645063	SAMN25847916
OM121527	SAMN24597184
OM175716	SAMN24701349
OM407778	SAMN25263647
OM693843	SAMN25955452
OM491555	SAMN25602527
OM736951	SAMN26032113
OM940787	SAMN26517811
OW702311	SAMEA14252163
OM440456	SAMN25389932
OM289011	SAMN25063807
OM260979	SAMN24915016
OW713872	SAMEA13688730
OW443199	SAMEA14028806
OM977801	SAMN26589084
OM518775	SAMN25646397
OW724383	SAMEA14187514
OW724992	SAMEA14187540
OW725046	SAMEA14187544
OW725057	SAMEA14187546
OW725440	SAMEA14187538
OW725552	SAMEA14187534
OW506484	SAMEA14027327
OW725581	SAMEA14187536
OW725664	SAMEA14187586
OW725678	SAMEA14187580
OW725719	SAMEA14187561
OW725733	SAMEA14187568
OW725889	SAMEA14187522
OW725930	SAMEA14187569
OW725958	SAMEA14187582
OW726155	SAMEA14187597
OW737843	SAMEA14316136
OW738851	SAMEA14315979
OW740031	SAMEA14316038
OW740690	SAMEA14315993
OW740757	SAMEA14316062
OM449907	SAMN25416805
OM644064	SAMN25848050
OW770695	SAMEA14327775
OW770787	SAMEA13693863
OW771027	SAMEA14327904
OW772031	SAMEA14327914
OW774158	SAMEA13697351
OW774215	SAMEA14328125
OW774417	SAMEA14327808
OW586130	SAMEA14158214
OW586143	SAMEA14158403
OV680759	SAMEA11289797
OM442142	SAMN25416343
OV685381	SAMEA11291064
ON470092	SAMN28165720
OM050848	SAMN24464171
OM116981	SAMN24602935
OM408125	SAMN25270509
OV695856	SAMEA11753145
OM570711	SAMN25724165
OM227364	SAMN24831925
OM090593	SAMN24566464
OM510605	SAMN25645615
OM622814	SAMN25731177
OM261145	SAMN24914876
OM565311	SAMN25703396
OM020067	SAMN24426552
OM079791	SAMN24504237
OM366737	SAMN25142177
OM343693	SAMN25172806
OM116266	SAMN24601937
OM519821	SAMN25607050
OM491775	SAMN25602594
OW093478	SAMEA12695914
OW093485	SAMEA12676598
OW110709	SAMEA12723005
OW217334	SAMEA13608741
OW217775	SAMEA13608792
OW217910	SAMEA13608794
OW217925	SAMEA13608929
OM704233	SAMN25987291
OW229028	SAMEA13610097
OW232069	SAMEA13619489
OW233011	SAMEA13610110
OW233424	SAMEA13603086
OW233697	SAMEA13603149
OW234348	SAMEA13602990
OW271834	SAMEA13765190
OW296879	SAMEA13630151
OW297292	SAMEA13630187
OW297401	SAMEA13629747
OW298430	SAMEA13631232
OW299805	SAMEA13633044
OW299984	SAMEA13631945
OW300801	SAMEA13632776
OW300802	SAMEA13632763
OW300820	SAMEA13632662
OW300926	SAMEA13632754
OW301403	SAMEA13634484
OW301843	SAMEA13635110
OW301960	SAMEA13634827
OW302233	SAMEA13634532
OW302349	SAMEA13634506
OW302355	SAMEA13634522
OW302360	SAMEA13634482
OW302368	SAMEA13634476
OW302370	SAMEA13634494
OW302527	SAMEA13634831
OW302842	SAMEA13635071
OW302858	SAMEA13635094
OW303059	SAMEA13634644
OM116956	SAMN24601800
OW303311	SAMEA13635496
OW303341	SAMEA13636407
OM116995	SAMN24601410
OW304080	SAMEA13637057
OW304327	SAMEA13637029
OW304578	SAMEA13637038
OW304587	SAMEA13637062
OW304963	SAMEA13637036
OW305948	SAMEA13638342
OW305976	SAMEA13638335
OW305994	SAMEA13638332
OM565555	SAMN25699167
OW306149	SAMEA13638339
OW306163	SAMEA13638357
OW306165	SAMEA13638345
OW306426	SAMEA13638377
OW306505	SAMEA13638352
OW306547	SAMEA13638381
OW306552	SAMEA13638330
OW306553	SAMEA13638323
OW306852	SAMEA13640247
OW307099	SAMEA13640134
OW309586	SAMEA13643346
OW310587	SAMEA13645289
OW310714	SAMEA13646250
OW310728	SAMEA13646297
OW310734	SAMEA13646349
OW310780	SAMEA13646345
OW311214	SAMEA13645224
OW311257	SAMEA13647129
OW311313	SAMEA13646368
OW311319	SAMEA13646351
OW311408	SAMEA13645337
OW311409	SAMEA13646296
OW311705	SAMEA13647252
OW311714	SAMEA13647157
OW311715	SAMEA13647114
OW311735	SAMEA13647146
OW311737	SAMEA13647161
OW311957	SAMEA13647296
OW312037	SAMEA13647104
OW312042	SAMEA13647105
OW312137	SAMEA13647073
OW312157	SAMEA13647258
OW312163	SAMEA13647278
OW312285	SAMEA13647041
OW312387	SAMEA13646716
OW312428	SAMEA13646303
OW312460	SAMEA13647259
OW312541	SAMEA13647165
OW313563	SAMEA13793033
OW314220	SAMEA13792979
OW314847	SAMEA13793502
OW315198	SAMEA13793494
OW315412	SAMEA13649436
OW316002	SAMEA13648776
OW317299	SAMEA13649847
OW317364	SAMEA13649891
OW317397	SAMEA13649860
OW317412	SAMEA13649869
OW317421	SAMEA13650982
OW317446	SAMEA13649875
OW317511	SAMEA13649849
OW317541	SAMEA13649857
OW317730	SAMEA13649826
OW317985	SAMEA13649872
OW318188	SAMEA13650197
OW320036	SAMEA13651686
OW322024	SAMEA13794610
OW322443	SAMEA13794572
OW345289	SAMEA13645282
OW363680	SAMEA13819208
OW382269	SAMEA13882244
OW383252	SAMEA13882240
OW384405	SAMEA13914966
OW384900	SAMEA13882172
OM399698	SAMN25276096
OM518463	SAMN25646171
OW409902	SAMEA13882194
OW410265	SAMEA13882270
OW410446	SAMEA13882225
OM789589	SAMN26144141
OW421950	SAMEA14025191
OW421954	SAMEA14025042
OW421983	SAMEA14025073
OW421989	SAMEA14025085
OW421994	SAMEA14025049
OW421998	SAMEA14025063
OW422009	SAMEA14025223
OW422011	SAMEA14025247
OW422038	SAMEA14025119
OW422052	SAMEA14025134
OW422063	SAMEA14025267
OW422101	SAMEA14025262
OW422137	SAMEA14025195
OW422161	SAMEA14025151
OW422173	SAMEA14025200
OW422252	SAMEA14025148
OW422262	SAMEA14025075
OW422281	SAMEA14025074
OW422289	SAMEA14025211
OW422296	SAMEA14025133
OW422313	SAMEA14025111
OW422336	SAMEA14025081
OW422347	SAMEA14025034
OW422382	SAMEA14025215
OW422383	SAMEA14025065
OW422388	SAMEA14025052
OW422393	SAMEA14025069
OW422406	SAMEA14025102
OW422410	SAMEA14025106
OW422423	SAMEA14025114
OW422456	SAMEA14025149
OW422470	SAMEA14025175
OW422494	SAMEA14025182
OW422502	SAMEA14025142
OW422504	SAMEA14025070
OW422521	SAMEA14025039
OW422536	SAMEA14025130
OW422539	SAMEA14025054
OW422551	SAMEA14025109
OW422558	SAMEA14025101
OW423442	SAMEA14027315
OW424078	SAMEA14027300
OW424126	SAMEA14027325
OW424363	SAMEA14027304
OW424372	SAMEA14027303
OW424476	SAMEA14027302
OW424662	SAMEA14027310
OW424797	SAMEA14027312
OW424826	SAMEA14027299
OW424962	SAMEA14027311
OW425728	SAMEA14025855
OW425835	SAMEA14025921
OW426868	SAMEA14027123
OW427252	SAMEA14027143
OW427400	SAMEA14025874
OW427559	SAMEA14025899
OW427738	SAMEA14025372
OW428146	SAMEA14025886
OW428640	SAMEA14026067
OW515227	SAMEA14013464
OW428823	SAMEA14027159
OW429947	SAMEA14026010
OW430017	SAMEA14025370
OW430250	SAMEA14027142
OW430506	SAMEA14027149
OW430548	SAMEA14027119
OW430564	SAMEA14025863
OW430568	SAMEA14025408
OW430614	SAMEA14026057
OW430737	SAMEA14025414
OW430778	SAMEA14026043
OW430828	SAMEA14026108
OW430865	SAMEA14027181
OW430893	SAMEA14025854
OW431054	SAMEA14025861
OW431228	SAMEA14025908
OW431537	SAMEA14025412
OW432028	SAMEA14025897
OW432906	SAMEA14026100
OW432913	SAMEA14025876
OW432919	SAMEA14025938
OW432964	SAMEA14027114
OW433040	SAMEA14027122
OW433043	SAMEA14025432
OW433049	SAMEA14025893
OW433119	SAMEA14026143
OW433198	SAMEA14025394
OW433323	SAMEA14027116
OW433399	SAMEA14027152
OW433539	SAMEA14025870
OW433554	SAMEA14025429
OW433720	SAMEA14025909
OW516548	SAMEA14001783
OW433769	SAMEA14025371
OW433784	SAMEA14026109
OW433962	SAMEA14025937
OW433997	SAMEA14025895
OW443136	SAMEA14028801
OW443156	SAMEA14028851
OW443189	SAMEA14028895
OW443201	SAMEA14028827
OW443239	SAMEA14028941
OW443415	SAMEA14028869
OW443417	SAMEA14028922
OW443419	SAMEA14028845
OW443443	SAMEA14028819
OW443447	SAMEA14028935
OW443461	SAMEA14028915
OW443468	SAMEA14028853
OW443542	SAMEA14028870
OW443543	SAMEA14028882
OW443545	SAMEA14028837
OW443548	SAMEA14028904
OW443659	SAMEA14028913
OW443715	SAMEA14028872
OW443747	SAMEA14028938
OW445414	SAMEA14028900
OW445427	SAMEA14028821
OW445430	SAMEA14028928
OW445441	SAMEA14028907
OW445447	SAMEA14028884
OW446223	SAMEA14028802
OW446296	SAMEA14028929
OW446369	SAMEA14028898
OW447847	SAMEA14028940
OW449038	SAMEA14028865
OW449261	SAMEA13944822
OW449645	SAMEA13944909
OW449831	SAMEA13944997
OW450048	SAMEA13944865
OW450447	SAMEA13944796
OW450547	SAMEA13944837
OW852312	SAMEA13725861
OW852328	SAMEA13725867
ON463981	SAMN28156336
OW688732	SAMEA13681754
OW680177	SAMEA14134091
OW559801	SAMEA13655074
OM767313	SAMN26089989
OW554267	SAMEA13655181
ON544327	SAMN28532774
OW775278	SAMEA14327889
OW724715	SAMEA14187532
OW771463	SAMEA14327906
OW741840	SAMEA14315999
OW740038	SAMEA14316036
OW776664	SAMEA14327729
OW852044	SAMEA13725786
OW852321	SAMEA13725816
OW852125	SAMEA13725788
OM280696	SAMN25038281
OW852326	SAMEA13725828
OW852122	SAMEA13725793
OM228942	SAMN24781238
OM228956	SAMN24698220
OM228973	SAMN24781173
OM228974	SAMN24698323
OM228975	SAMN24698171
OM229002	SAMN24698368
OM229039	SAMN24698008
OM229057	SAMN24781535
OM229068	SAMN24698154
OM229088	SAMN24698263
OM229094	SAMN24698076
OM229117	SAMN24698217
OM229120	SAMN24698318
OM229125	SAMN24697991
OM229148	SAMN24698283
OM229187	SAMN24781409
OM229192	SAMN24781182
OM229195	SAMN24781347
OM229204	SAMN24698238
OM229297	SAMN24698097
OM229303	SAMN24781254
OM229306	SAMN24698028
OM229360	SAMN24698284
OM229363	SAMN24697985
OM229371	SAMN24698130
OM229384	SAMN24698016
OM229408	SAMN24698109
OM229416	SAMN24697987
OM229421	SAMN24698042
OM229461	SAMN24697972
OM229473	SAMN24698148
OM229483	SAMN24781174
OM229486	SAMN24697962
OM229515	SAMN24698155
OM229529	SAMN24698003
OM229530	SAMN24698287
OM229561	SAMN24698009
OM229603	SAMN24698105
OM229605	SAMN24698050
OM229645	SAMN24698375
OM229661	SAMN24698049
OM229723	SAMN24781205
OM229733	SAMN24781225
OM229759	SAMN24698124
OM229784	SAMN24698260
OM229803	SAMN24698208
OM229810	SAMN24698149
OM229813	SAMN24698306
OM229832	SAMN24698158
OM229836	SAMN24698104
OM229851	SAMN24697992
OM229865	SAMN24781372
OM229922	SAMN24698046
OM229937	SAMN24698254
OM229947	SAMN24698316
OM230021	SAMN24781346
OM294886	SAMN25044808
OM294889	SAMN25044826
OM294899	SAMN25044704
OM294902	SAMN25044807
OM294936	SAMN25044894
OM294946	SAMN25044839
OM294982	SAMN25044809
OM294459	SAMN25026841
OM295044	SAMN25044803
OM295045	SAMN25045030
OM295058	SAMN25045020
OM295117	SAMN25044786
OM295144	SAMN25044721
OM295267	SAMN25044925
OM295360	SAMN25044738
OM295397	SAMN25044837
OM295421	SAMN25044801
OM295491	SAMN25044857
OM402531	SAMN25004585
OM263675	SAMN24900671
OM263714	SAMN24900720
OM263733	SAMN24900624
OM263773	SAMN24900629
OM263799	SAMN24900846
OM263880	SAMN24900618
OM263882	SAMN24900639
OM263895	SAMN24900823
OM402784	SAMN25004613
OM263913	SAMN24900649
OM402789	SAMN25004545
OM263924	SAMN24900619
OM402824	SAMN25004598
OM402850	SAMN25004591
OM264022	SAMN24900626
OM264059	SAMN24900668
OM264063	SAMN24900648
OM264078	SAMN24900628
OM264095	SAMN24900623
OM403000	SAMN25004593
OM264127	SAMN24900665
OM403050	SAMN25004576
OW685774	SAMEA14295208
OW738418	SAMEA14316094
OW776424	SAMEA14341984
OM421558	SAMN25161082
OW646185	SAMEA14167139
ON387996	SAMN28018315
OM058458	SAMN24496842
OM071296	SAMN24521638
OM071516	SAMN24521402
OM082353	SAMN24522698
OM097259	SAMN24546011
OM563928	SAMN25700657
OM121121	SAMN24601137
OM636087	SAMN25813841
OW217703	SAMEA13608919
OM624126	SAMN25730340
OW905690	SAMEA14196716
OW906078	SAMEA14196739
OW906080	SAMEA14196672
OW953705	SAMEA14388707
OW953753	SAMEA14388747
OM263894	SAMN24900651
OM402947	SAMN25004560
OM995231	SAMN26549306
OW313546	SAMEA13793026
OM263940	SAMN24900627
OM264114	SAMN24900604
OW707079	SAMEA14302622
OM190799	SAMN24730872
OM503310	SAMN25556912
OM503342	SAMN25556946
OM503346	SAMN25556950
OW120330	SAMEA13324885
OW322439	SAMEA13794564
ON150176	SAMN27187047
OW322030	SAMEA13794573
OW421976	SAMEA14025234
OW321744	SAMEA13794615
OM784494	SAMN26154667
OW697930	SAMEA14139302
OW698343	SAMEA14139284
OW698355	SAMEA14139283
OM309968	SAMN25085922
ON205109	SAMN27483891
OW548683	SAMEA14094610
OW433087	SAMEA14026072
OM570674	SAMN25724345
OM570801	SAMN25724176
OW603579	SAMEA14207000
OW612317	SAMEA14206907
OW614049	SAMEA14206914
OM370334	SAMN25224800
OW607446	SAMEA14206822
OW614072	SAMEA14206838
OM570704	SAMN25724316
OW852183	SAMEA13725785
OW852425	SAMEA13725819
OM618887	SAMN25765884
OW852281	SAMEA13725799
OW852524	SAMEA13725865
OW852363	SAMEA13725802
OM788287	SAMN26144193
OW853014	SAMEA13725870
OM561459	SAMN25700045
OM404162	SAMN25291397
OM404164	SAMN25291430
OV684984	SAMEA11291050
OM901213	SAMN26376352
OW574726	SAMEA14281330
OM012485	SAMN24392654
OM331923	SAMN25130362
OW606264	SAMEA14281403
OM408074	SAMN25268570
OW672474	SAMEA13681741
OW672482	SAMEA13681692
OW672489	SAMEA13681748
OW672577	SAMEA13681779
OW674321	SAMEA13681822
OW953630	SAMEA14388728
OW676818	SAMEA13681679
OW676823	SAMEA13681721
OW676836	SAMEA13681740
OW676837	SAMEA13681752
OW676849	SAMEA13681757
OW679522	SAMEA13681816
OW688722	SAMEA13681761
OW953865	SAMEA14388764
OW166092	SAMEA13421235
OM408178	SAMN25267999
ON187213	SAMN27390834
ON187351	SAMN27390980
ON187246	SAMN27390870
OM035589	SAMN24430833
OM097236	SAMN24547125
OM411924	SAMN25264323
OM197311	SAMN24756837
OM056403	SAMN24492205
OM261682	SAMN24915888
OM199963	SAMN24735892
OM173894	SAMN24705277
OM199037	SAMN24735819
ON556311	SAMN28555412
ON556315	SAMN28555416
ON556316	SAMN28555417
ON556318	SAMN28555419
ON556319	SAMN28555420
ON556331	SAMN28555432
ON556333	SAMN28555434
OM198374	SAMN24756797
OM236235	SAMN24861622
OM016010	SAMN24377196
OM197724	SAMN24756765
OM294406	SAMN25026773
OM279864	SAMN25028613
OM295315	SAMN25044832
OM198109	SAMN24756467
OM016264	SAMN24376871
OM035769	SAMN24430261
OV889005	SAMEA12991030
OM099183	SAMN24581759
OM126404	SAMN24476184
OW498118	SAMEA14025437
OW498179	SAMEA14025400
OW498426	SAMEA14025436
OW498501	SAMEA14027127
OW498648	SAMEA14025378
OW498740	SAMEA14027124
OW498766	SAMEA14025898
OW498789	SAMEA14025883
OW498822	SAMEA14026045
OW498831	SAMEA14026049
OW498887	SAMEA14025382
OW498933	SAMEA14025882
OW499216	SAMEA14026063
OW499230	SAMEA14025910
OW499235	SAMEA14025398
OW499269	SAMEA14025905
OW499403	SAMEA14025889
OW499442	SAMEA14025934
OW499544	SAMEA14025900
OW499567	SAMEA14025445
OW499588	SAMEA14027133
OW499753	SAMEA14025901
OW499766	SAMEA14027126
OW499918	SAMEA14025415
OW500073	SAMEA14025434
OW500105	SAMEA14025972
OW500285	SAMEA14025964
OW500921	SAMEA14026070
OW500923	SAMEA14025413
OW500937	SAMEA14025956
OM198291	SAMN24756125
OW501052	SAMEA14025868
OM156004	SAMN24666480
OW501255	SAMEA14026042
OW501488	SAMEA14025407
OW501685	SAMEA14025420
OW501735	SAMEA14025375
OW501783	SAMEA14025858
OW501794	SAMEA14027150
OW502228	SAMEA14025833
OW502247	SAMEA14025374
OW502253	SAMEA14025933
OW502416	SAMEA14026056
OW502489	SAMEA14027136
OW502500	SAMEA14027128
OW503043	SAMEA14027331
OW503160	SAMEA14027379
OW504387	SAMEA14027351
OW505246	SAMEA14027350
OW505357	SAMEA14027372
OM236110	SAMN24861430
OW506107	SAMEA14027381
OM077764	SAMN24533063
OM096804	SAMN24546114
OW507202	SAMEA14027366
OW507305	SAMEA14027360
OW507751	SAMEA14027339
OW507812	SAMEA14027329
OW508137	SAMEA14027338
OW508645	SAMEA14027362
OM096839	SAMN24545941
OM198812	SAMN24735131
OM294413	SAMN25026725
OM295210	SAMN25044840
OM236448	SAMN24861399
OM236368	SAMN24861373
OM098825	SAMN24581148
OM099038	SAMN24580893
OW522990	SAMEA14028739
OW523008	SAMEA14028574
OW523052	SAMEA14028604
OW523139	SAMEA14028758
OW523189	SAMEA14028645
OW523190	SAMEA14028623
OW523804	SAMEA14028736
OW523837	SAMEA14028570
OW523891	SAMEA14028753
OW523904	SAMEA14028612
OW523931	SAMEA14028567
OW523984	SAMEA14028783
OW524056	SAMEA14028589
OW524075	SAMEA14028587
OW524103	SAMEA14028787
OW524114	SAMEA14028702
OW524251	SAMEA14028613
OW524369	SAMEA14028637
OW524372	SAMEA14028775
OW524386	SAMEA14028631
OW524389	SAMEA14028780
OW524491	SAMEA14028630
OW524496	SAMEA14028791
OW524581	SAMEA14028577
OW524717	SAMEA14028734
OW524735	SAMEA14028576
OW524758	SAMEA14028773
OM173942	SAMN24704411
OW524822	SAMEA14028597
OW524833	SAMEA14028785
OW905526	SAMEA14196666
OW905568	SAMEA14196654
OW905684	SAMEA14196689
OW906082	SAMEA14196690
OW541298	SAMEA13642300
OW541373	SAMEA13642636
OW906106	SAMEA14196618
OW545216	SAMEA13645769
OW545886	SAMEA13646028
OW546256	SAMEA13642680
OW546303	SAMEA13642620
OW546316	SAMEA13642261
OW547070	SAMEA13642293
OW547149	SAMEA13642374
OW547194	SAMEA13642323
OW547201	SAMEA13642324
OW547991	SAMEA13642956
OW548060	SAMEA13642338
OW548083	SAMEA13642363
OW905649	SAMEA14196652
OW549059	SAMEA13642381
OW549099	SAMEA13642305
OW549105	SAMEA13642296
OW549129	SAMEA13642276
OW549137	SAMEA13642260
OW549143	SAMEA13642252
OW550835	SAMEA14094559
OW550869	SAMEA14094564
OW550889	SAMEA14094618
OW550911	SAMEA14094579
OW905520	SAMEA14196681
OW905751	SAMEA14196624
OW572467	SAMEA14281374
OW572482	SAMEA14281345
OW572495	SAMEA11855692
OW572632	SAMEA11855665
OW574168	SAMEA14271006
OW574169	SAMEA14252401
OW574181	SAMEA14271058
OW574185	SAMEA14252465
OW574186	SAMEA14252450
OW574188	SAMEA14252385
OW574190	SAMEA14252322
OW574193	SAMEA14270991
OW574220	SAMEA14252403
OW574223	SAMEA14270989
OW574226	SAMEA14271053
OW554271	SAMEA13654844
OW556683	SAMEA13642264
OW556717	SAMEA13642110
OW556779	SAMEA13642751
OW953804	SAMEA14388757
OW561513	SAMEA13654835
OW561599	SAMEA13645480
OW570696	SAMEA14281680
OW570701	SAMEA14281365
OW570706	SAMEA14281705
OW570719	SAMEA11855676
OW570757	SAMEA14281379
OW570850	SAMEA14281320
OW595106	SAMEA14206746
OW595113	SAMEA14206773
OW595135	SAMEA14206643
OW595138	SAMEA14206765
OW595191	SAMEA14206688
OW574287	SAMEA14271044
OW574289	SAMEA14252478
OW574717	SAMEA14281338
OW575264	SAMEA14252464
OW575267	SAMEA14252452
OW575468	SAMEA14252377
OW575474	SAMEA14252373
OW575510	SAMEA14252488
OW575524	SAMEA14252508
OW575532	SAMEA14271048
OW575549	SAMEA14252485
OW575564	SAMEA14252323
OW575569	SAMEA14252449
OW575571	SAMEA14252443
OW575574	SAMEA14270941
OW575578	SAMEA14252512
OW575590	SAMEA14252490
OW575594	SAMEA14270998
OW575631	SAMEA14252325
OW575714	SAMEA14271003
OW576098	SAMEA14281340
OW576103	SAMEA14281684
OW576119	SAMEA11855677
OW576152	SAMEA14281390
OW576449	SAMEA14252504
OW576463	SAMEA14252481
OW576467	SAMEA14270925
OW576481	SAMEA14252492
OW576500	SAMEA14252386
OW576501	SAMEA14270931
OW576512	SAMEA14252368
OW576518	SAMEA14271029
OW576520	SAMEA14252435
OW576532	SAMEA14271073
OW576557	SAMEA14270934
OW576563	SAMEA14252375
OW576581	SAMEA14252524
OW576587	SAMEA14271064
OW576592	SAMEA14252487
OW576597	SAMEA14252458
OW576829	SAMEA14270984
OW576838	SAMEA14252394
OW577429	SAMEA14281375
OW577447	SAMEA14281377
OW577457	SAMEA14281368
OW577686	SAMEA14281314
OW577694	SAMEA14281319
OW577713	SAMEA11855675
OW577722	SAMEA14281373
OW578120	SAMEA14252437
OW578127	SAMEA14271039
OW578138	SAMEA14252439
OW578146	SAMEA14252336
OW578153	SAMEA14252434
OW578160	SAMEA14271010
OW578163	SAMEA14271069
OW578169	SAMEA14270922
OW578171	SAMEA14252315
OW578172	SAMEA14252321
OW578176	SAMEA14270928
OW578181	SAMEA14252326
OW578210	SAMEA14252415
OW578215	SAMEA14252505
OW578216	SAMEA14271043
OW578217	SAMEA14271026
OW578225	SAMEA14252517
OW578229	SAMEA14252459
OW578231	SAMEA14270942
OW578238	SAMEA14271007
OW578243	SAMEA14271014
OW578249	SAMEA14270985
OW578257	SAMEA14271000
OW578258	SAMEA14271013
OW578703	SAMEA14281387
OW578734	SAMEA14281397
OW578736	SAMEA14281396
OW578741	SAMEA14281395
OW578770	SAMEA14281384
OW578793	SAMEA14281383
OW578999	SAMEA14281381
OW579474	SAMEA14278042
OW579539	SAMEA14280966
OW582229	SAMEA14277969
OW582291	SAMEA14278008
OW583909	SAMEA14278108
OW583964	SAMEA14270876
OW583976	SAMEA14252178
OW583978	SAMEA14270891
OW583984	SAMEA14270890
OW583985	SAMEA14252303
OW583996	SAMEA14252181
OW583997	SAMEA14270878
OW583998	SAMEA14252313
OW584000	SAMEA14252249
OW584003	SAMEA14252192
OW584005	SAMEA14270859
OW584006	SAMEA14270858
OW584010	SAMEA14270855
OW584740	SAMEA14158148
OW585360	SAMEA14270912
OW585369	SAMEA14270865
OW585595	SAMEA14270860
OW585600	SAMEA14270812
OW585605	SAMEA14252222
OW585612	SAMEA14270826
OW585614	SAMEA14270836
OW585620	SAMEA14252246
OW585629	SAMEA14270899
OW585636	SAMEA14252285
OW585643	SAMEA14270909
OW585648	SAMEA14252199
OW585658	SAMEA14270828
OW585660	SAMEA14270829
OW585673	SAMEA14252235
OW585681	SAMEA14270874
OW585685	SAMEA14252229
OW585687	SAMEA14252237
OW585688	SAMEA14270840
OW585692	SAMEA14270857
OW585701	SAMEA14270835
OW585703	SAMEA14252211
OW585704	SAMEA14270841
OW585707	SAMEA14252206
OW585709	SAMEA14270830
OW585738	SAMEA14270862
OW585740	SAMEA14270871
OW585747	SAMEA14252191
OW585748	SAMEA14270869
OW586207	SAMEA11855925
OW586285	SAMEA14124000
OW587507	SAMEA14270902
OW587512	SAMEA14270916
OW587514	SAMEA14252179
OW587521	SAMEA14252283
OW587523	SAMEA14270833
OW587542	SAMEA14270884
OW587543	SAMEA14270839
OW587547	SAMEA14270854
OW587556	SAMEA14252232
OW587559	SAMEA14270906
OW587567	SAMEA14270818
OW587568	SAMEA14270817
OW592792	SAMEA14278093
OW592960	SAMEA14094734
OW592966	SAMEA14206786
OW593369	SAMEA14206737
OW593422	SAMEA14206655
OW593471	SAMEA14094747
OW593492	SAMEA14206653
OW593855	SAMEA14094797
OW593924	SAMEA14094832
OW593942	SAMEA14094748
OW594024	SAMEA14206693
OW594226	SAMEA14206633
OW594440	SAMEA14206638
OW594466	SAMEA14206689
OW594769	SAMEA14206732
OW594882	SAMEA14206692
OW595053	SAMEA14206756
OW595068	SAMEA14206679
OW595443	SAMEA14206672
OW595505	SAMEA14206691
OW595534	SAMEA14094723
OW596537	SAMEA14207011
OW596557	SAMEA14206809
OW596568	SAMEA14206805
OW596597	SAMEA14150611
OW596606	SAMEA14150672
OW596610	SAMEA14150794
OW596614	SAMEA14150665
OW596618	SAMEA14150685
OW596619	SAMEA14150681
OW596635	SAMEA14150751
OW596680	SAMEA14150838
OW596689	SAMEA14150843
OW596708	SAMEA14150777
OW596721	SAMEA14150748
OW596727	SAMEA14150697
OW596757	SAMEA14150853
OW596760	SAMEA14150860
OW596764	SAMEA14150863
OW596767	SAMEA14150859
OW596912	SAMEA14206981
OW597272	SAMEA14206871
OW597646	SAMEA14150870
OW597648	SAMEA14150656
OW597658	SAMEA14150612
OW597662	SAMEA14150655
OW597667	SAMEA14150660
OW597688	SAMEA14150684
OW597779	SAMEA14206879
OW597904	SAMEA14150711
OW597906	SAMEA14150707
OW597915	SAMEA14150744
OW597922	SAMEA14150741
OW597924	SAMEA14150747
OW597925	SAMEA14150755
OW597931	SAMEA14150775
OW597933	SAMEA14150758
OW597940	SAMEA14150749
OW597953	SAMEA14150762
OW597958	SAMEA14150776
OW597967	SAMEA14150760
OW597968	SAMEA14150786
OW597972	SAMEA14150823
OW597983	SAMEA14150641
OW597998	SAMEA14150679
OW597999	SAMEA14150651
OW598000	SAMEA14150647
OW598002	SAMEA14150682
OW598008	SAMEA14150645
OW598009	SAMEA14150674
OW598022	SAMEA14150792
OW598026	SAMEA14150705
OW598027	SAMEA14150719
OW598030	SAMEA14150626
OW598031	SAMEA14150625
OW598033	SAMEA14150648
OW598038	SAMEA14150659
OW598052	SAMEA14150631
OW598062	SAMEA14150700
OW598065	SAMEA14150694
OW598133	SAMEA14150704
